customer_id,account_age_months,monthly_spend,contract_type,region,customer_segment,product_usage_score,support_ticket_count,avg_response_time_hours,avg_resolution_time_hours,satisfaction_score,failed_interactions,previous_escalations,renewal_due_days,renewal_status,severity_low_count,severity_medium_count,severity_high_count,severity_critical_count,risk_label
CUST-011536,12,911.18,monthly,North America,SMB,51.19,2,7.17,17.33,4.64,2,2,88,upcoming,0,2,0,0,0
CUST-006884,35,21134.74,multi_year,North America,Enterprise,57.77,4,7.4,26.29,4.53,2,1,355,not_due,1,2,1,0,0
CUST-006433,75,557.29,monthly,Europe,SMB,74.33,6,8.66,28.51,4.18,2,2,330,not_due,4,0,2,0,1
CUST-014368,32,13332.75,monthly,North America,Enterprise,48.78,6,11.58,54.09,4.53,2,1,103,upcoming,0,4,2,0,0
CUST-005126,97,793.42,multi_year,Europe,SMB,59.46,6,11.1,46.21,3.89,2,1,-26,overdue,2,3,0,1,0
CUST-001273,75,2308.54,monthly,Middle East & Africa,Mid-Market,43.81,6,8.84,28.22,4.18,2,0,193,not_due,3,2,1,0,0
CUST-001602,24,668.55,monthly,North America,SMB,72.68,4,3.18,18.09,5.0,0,0,246,not_due,1,2,0,1,0
CUST-004351,30,699.97,monthly,APAC,SMB,32.09,11,10.25,59.83,3.43,5,5,-4,overdue,4,2,5,0,1
CUST-011920,73,5747.44,multi_year,APAC,Mid-Market,56.02,4,5.99,20.03,5.0,1,1,340,not_due,0,2,2,0,0
CUST-000554,27,5511.35,annual,Europe,Enterprise,70.12,3,13.05,42.34,4.2,3,0,74,upcoming,2,1,0,0,0
CUST-001738,38,1413.55,,Europe,SMB,69.21,3,5.66,23.59,5.0,2,1,348,not_due,0,2,1,0,0
CUST-004275,26,448.34,monthly,North America,SMB,52.83,5,5.85,15.62,4.6,1,1,79,upcoming,1,4,0,0,0
CUST-012625,53,18087.19,monthly,Europe,Strategic,84.83,7,5.17,28.92,4.89,2,1,342,not_due,3,2,1,1,0
CUST-000186,14,4098.56,annual,North America,Mid-Market,51.13,8,11.69,29.77,3.12,9,3,350,not_due,5,2,1,0,1
CUST-000217,76,1093.21,annual,Europe,SMB,97.63,1,4.96,11.82,4.46,1,0,206,not_due,1,0,0,0,0
CUST-002861,120,2522.04,multi_year,Latin America,Mid-Market,57.29,3,19.39,84.56,4.75,0,0,-4,overdue,1,0,2,0,0
CUST-012418,46,366.07,annual,Latin America,SMB,73.24,0,4.63,14.47,4.79,1,0,146,not_due,0,0,0,0,0
CUST-012373,37,773.76,annual,APAC,SMB,57.89,3,4.56,21.38,5.0,1,1,15,due_soon,2,0,1,0,0
CUST-014104,74,23584.48,annual,APAC,Strategic,52.3,9,3.67,7.47,4.02,2,1,142,not_due,7,2,0,0,0
CUST-006697,56,512.94,monthly,Europe,SMB,71.24,3,5.47,20.8,5.0,0,0,77,upcoming,2,1,0,0,0
CUST-007993,71,663.93,annual,Latin America,SMB,100.0,1,9.3,37.36,4.87,0,0,6,due_soon,0,1,0,0,0
CUST-007023,73,961.73,multi_year,North America,SMB,78.66,3,12.66,35.29,5.0,0,2,175,not_due,2,1,0,0,0
CUST-009080,55,955.34,annual,North America,SMB,97.94,1,7.99,33.45,5.0,0,0,160,not_due,0,1,0,0,0
CUST-013633,28,13231.25,monthly,APAC,Strategic,39.08,10,15.16,61.81,3.64,3,0,-21,overdue,3,5,2,0,1
CUST-007662,45,27252.5,annual,Europe,Strategic,56.06,10,1.35,16.36,4.72,0,0,280,not_due,6,2,1,1,0
CUST-007042,27,813.05,monthly,North America,SMB,73.36,1,11.11,,4.23,2,0,63,upcoming,0,0,0,1,0
CUST-003445,46,12974.78,multi_year,APAC,Enterprise,90.2,5,7.1,23.6,5.0,0,0,323,not_due,1,2,2,0,0
CUST-006201,51,1759.29,monthly,Middle East & Africa,Mid-Market,59.85,5,8.67,36.36,4.58,2,0,209,not_due,3,2,0,0,0
CUST-003870,58,1801.97,monthly,Europe,Mid-Market,75.78,4,6.78,21.23,5.0,2,0,39,due_soon,2,2,0,0,0
CUST-007399,90,29426.92,annual,APAC,Strategic,60.85,10,25.33,66.32,3.71,3,2,200,not_due,5,3,1,1,1
CUST-003510,35,855.92,multi_year,APAC,SMB,64.9,5,4.23,32.69,4.1,2,0,322,not_due,3,0,0,2,0
CUST-012531,55,1141.59,annual,Europe,SMB,25.35,4,9.12,34.34,4.08,2,0,243,not_due,3,0,1,0,0
CUST-012803,20,659.7,annual,Europe,SMB,77.68,3,6.1,16.16,5.0,0,0,-11,overdue,3,0,0,0,0
CUST-006234,66,983.23,annual,Europe,SMB,57.62,5,17.41,57.99,3.93,3,0,172,not_due,5,0,0,0,0
CUST-013695,39,1030.74,multi_year,Middle East & Africa,SMB,77.72,2,8.7,19.03,4.77,2,0,258,not_due,2,0,0,0,0
CUST-014341,46,1015.78,monthly,APAC,Mid-Market,54.42,6,6.86,34.39,4.53,0,0,56,upcoming,5,0,0,1,0
CUST-013516,7,10967.38,annual,North America,Enterprise,76.6,8,8.57,44.48,4.15,2,0,164,not_due,4,1,3,0,0
CUST-003429,39,40971.15,annual,Europe,Strategic,61.4,18,15.09,,3.22,4,0,-19,overdue,6,6,4,2,1
CUST-004650,59,3413.72,monthly,North America,Mid-Market,46.21,9,12.48,41.42,3.94,4,0,137,not_due,3,4,2,0,1
CUST-013347,45,8128.28,monthly,North America,Enterprise,46.72,10,6.18,39.99,4.0,2,1,85,upcoming,5,2,2,1,1
CUST-009416,78,3181.8,annual,North America,Mid-Market,77.68,8,18.8,64.05,4.27,2,1,131,not_due,4,2,1,1,0
CUST-012308,47,5151.93,monthly,Latin America,Enterprise,,9,8.3,64.02,4.31,5,1,103,upcoming,1,3,3,2,1
CUST-006876,89,4390.22,multi_year,Europe,Mid-Market,75.8,2,0.82,3.04,5.0,0,0,31,due_soon,2,0,0,0,0
CUST-014708,35,1300.93,annual,Middle East & Africa,SMB,69.17,6,4.9,16.45,4.46,1,0,267,not_due,2,3,1,0,0
CUST-013423,26,8685.47,monthly,North America,Strategic,28.65,8,6.91,46.65,3.91,1,0,8,due_soon,5,1,0,2,1
CUST-005060,84,866.41,multi_year,North America,SMB,63.1,3,10.04,20.47,4.57,4,0,311,not_due,2,1,0,0,0
CUST-000519,107,631.28,monthly,North America,SMB,57.95,12,9.44,49.43,4.31,2,0,224,not_due,7,2,3,0,0
CUST-013819,28,778.71,annual,Europe,SMB,71.41,4,9.1,30.97,4.02,1,0,-20,overdue,3,0,1,0,0
CUST-010364,70,2288.58,annual,Latin America,Mid-Market,63.16,0,11.14,38.81,5.0,1,0,49,upcoming,0,0,0,0,0
CUST-013996,53,917.67,annual,Middle East & Africa,SMB,79.58,3,7.41,39.69,5.0,0,0,201,not_due,2,0,0,1,0
CUST-002424,19,896.96,monthly,Europe,SMB,64.22,5,,47.19,4.5,5,1,292,not_due,2,2,1,0,1
CUST-014606,42,11849.24,annual,Europe,Enterprise,56.32,12,12.84,45.27,3.98,4,0,345,not_due,6,4,2,0,1
CUST-011144,75,662.79,annual,APAC,SMB,78.1,3,8.54,32.92,4.75,0,1,149,not_due,1,2,0,0,0
CUST-002878,4,7811.79,multi_year,APAC,Mid-Market,68.8,5,6.85,27.35,4.88,2,0,17,due_soon,3,2,0,0,0
CUST-012126,34,17490.65,annual,APAC,Enterprise,100.0,4,5.3,20.28,4.91,1,0,55,upcoming,1,2,0,1,0
CUST-001536,64,3387.42,monthly,North America,Mid-Market,84.3,5,4.3,25.39,4.51,1,1,82,upcoming,1,3,0,1,0
CUST-013598,40,7686.59,annual,APAC,Enterprise,73.66,8,2.97,15.72,4.49,0,1,118,upcoming,2,5,1,0,0
CUST-012127,35,889.82,annual,Europe,SMB,48.17,7,11.2,59.42,3.38,5,2,93,upcoming,4,1,1,1,1
CUST-000244,109,5001.46,multi_year,APAC,Mid-Market,92.79,6,2.27,6.84,4.89,0,0,23,due_soon,4,2,0,0,0
CUST-005163,45,864.08,annual,Europe,SMB,52.33,3,,9.76,4.84,1,0,122,not_due,1,2,0,0,0
CUST-011561,34,7560.13,multi_year,APAC,Enterprise,75.56,6,9.04,27.28,4.7,2,0,155,not_due,1,4,1,0,0
CUST-013211,57,11569.73,monthly,Europe,Enterprise,64.24,7,17.21,56.76,3.12,7,1,250,not_due,3,1,2,1,1
CUST-000123,120,789.78,monthly,Middle East & Africa,SMB,40.48,4,4.5,11.84,4.79,1,0,89,upcoming,4,0,0,0,0
CUST-005744,21,16417.8,monthly,APAC,Enterprise,55.12,9,8.61,35.36,3.98,2,0,257,not_due,6,1,2,0,0
CUST-009076,28,667.74,annual,North America,SMB,96.17,2,9.14,37.25,5.0,1,0,260,not_due,2,0,0,0,0
CUST-011522,67,383.68,annual,Middle East & Africa,SMB,87.04,2,6.49,15.6,5.0,2,0,294,not_due,1,1,0,0,0
CUST-003121,120,1088.46,annual,North America,SMB,88.58,3,4.02,15.03,5.0,0,0,46,upcoming,1,2,0,0,0
CUST-007513,20,892.56,annual,Middle East & Africa,SMB,90.6,3,7.12,26.98,4.55,1,0,26,due_soon,1,2,0,0,0
CUST-009595,37,5856.84,annual,Europe,Mid-Market,72.49,2,4.28,14.5,5.0,1,0,184,not_due,0,2,0,0,0
CUST-009186,109,11580.29,monthly,APAC,Strategic,55.5,11,9.78,35.36,3.85,4,0,-4,overdue,4,5,2,0,1
CUST-011763,51,1122.81,multi_year,APAC,SMB,64.19,1,4.8,15.74,5.0,1,1,32,due_soon,1,0,0,0,0
CUST-012312,24,1820.45,monthly,Europe,Mid-Market,76.07,2,6.37,19.87,3.94,2,0,357,not_due,2,0,0,0,0
CUST-014346,32,3574.07,annual,North America,Mid-Market,43.46,6,17.16,50.9,3.93,5,2,13,due_soon,4,1,1,0,1
CUST-000213,64,1562.78,annual,Europe,SMB,74.55,3,6.29,21.26,4.07,2,0,-20,overdue,0,1,2,0,0
CUST-000294,43,512.26,annual,Europe,SMB,44.87,3,11.47,48.81,4.8,2,0,228,not_due,2,0,1,0,0
CUST-013408,97,4526.32,multi_year,North America,Mid-Market,80.6,5,2.59,6.05,5.0,1,1,346,not_due,2,3,0,0,0
CUST-007714,52,949.44,annual,Europe,SMB,66.46,3,3.94,15.75,4.56,0,0,128,not_due,3,0,0,0,0
CUST-012240,35,10843.14,monthly,North America,Enterprise,57.01,8,8.14,34.02,4.13,2,0,304,not_due,3,3,1,1,0
CUST-000056,44,,multi_year,North America,Enterprise,52.4,8,7.75,44.23,3.94,5,2,68,upcoming,3,2,2,1,1
CUST-006916,42,13665.24,monthly,Europe,Enterprise,56.73,9,4.23,45.9,4.24,1,3,95,upcoming,3,0,4,2,1
CUST-011438,43,763.73,annual,APAC,SMB,70.22,3,3.96,19.28,4.97,2,0,231,,1,1,1,0,0
CUST-004075,27,624.74,monthly,Latin America,SMB,86.34,4,5.59,15.45,5.0,0,0,350,not_due,3,1,0,0,0
CUST-010912,34,,annual,North America,Mid-Market,77.09,3,8.92,34.12,4.71,3,1,116,upcoming,0,1,2,0,0
CUST-000481,102,2953.41,monthly,North America,Mid-Market,76.15,3,18.59,41.1,4.99,0,0,32,due_soon,1,2,0,0,0
CUST-004770,49,5340.77,monthly,APAC,Enterprise,60.81,5,11.23,40.04,4.11,1,0,186,not_due,1,4,0,0,0
CUST-014172,120,495.34,monthly,APAC,SMB,47.05,5,4.37,15.57,4.08,2,1,-21,overdue,2,2,1,0,0
CUST-010467,74,7672.15,multi_year,North America,Mid-Market,80.9,5,3.39,14.0,4.65,2,0,119,upcoming,2,2,1,0,0
CUST-012556,24,1747.58,annual,APAC,Mid-Market,80.92,0,4.51,9.89,5.0,0,0,216,,0,0,0,0,0
CUST-011328,46,734.73,annual,North America,SMB,69.04,3,1.94,7.62,5.0,0,0,233,not_due,2,1,0,0,0
CUST-009056,58,27974.88,monthly,APAC,Strategic,53.68,12,6.15,37.63,3.8,3,3,17,due_soon,4,4,3,1,1
CUST-004602,66,29883.77,multi_year,Middle East & Africa,Strategic,78.83,4,5.39,27.82,,2,0,33,due_soon,3,0,0,1,0
CUST-000489,67,3905.84,annual,Europe,Mid-Market,67.56,1,6.46,16.18,5.0,2,0,223,not_due,0,1,0,0,0
CUST-002552,44,3440.28,monthly,North America,Mid-Market,84.72,3,3.34,9.97,4.83,1,0,-12,overdue,3,0,0,0,0
CUST-005145,47,618.93,monthly,Europe,SMB,79.51,4,4.45,9.71,5.0,2,0,151,not_due,2,2,0,0,0
CUST-010158,120,8706.75,monthly,North America,Enterprise,84.96,6,9.58,38.89,4.33,2,1,40,due_soon,2,3,1,0,0
CUST-005945,31,755.72,multi_year,Middle East & Africa,SMB,75.15,2,14.77,34.29,4.25,0,0,176,not_due,2,0,0,0,0
CUST-013316,62,504.09,monthly,Europe,SMB,23.5,7,11.82,49.48,3.7,4,0,80,upcoming,2,1,4,0,1
CUST-000511,53,883.64,monthly,Europe,SMB,,5,4.82,16.71,4.71,1,0,187,not_due,1,4,0,0,0
CUST-013267,40,1154.82,monthly,Latin America,Mid-Market,78.02,2,7.54,25.11,4.65,1,0,354,not_due,1,0,1,0,0
CUST-000525,30,989.93,annual,North America,SMB,62.87,10,15.63,77.0,4.48,2,0,265,not_due,3,4,2,1,0
CUST-008572,88,25215.23,multi_year,APAC,Strategic,72.04,7,10.8,35.37,3.72,1,0,-17,overdue,5,2,0,0,0
CUST-011453,48,417.71,monthly,Latin America,SMB,48.45,8,8.89,34.58,4.62,2,1,358,not_due,3,4,1,0,0
CUST-006778,57,2680.59,annual,Latin America,Mid-Market,64.97,3,6.08,20.54,4.93,1,0,122,not_due,2,1,0,0,0
CUST-008482,19,489.64,multi_year,APAC,SMB,68.16,3,19.68,66.29,4.84,3,0,-11,overdue,0,1,2,0,0
CUST-005847,9,19663.98,annual,North America,Strategic,87.55,7,8.78,26.72,4.18,2,1,38,due_soon,5,1,1,0,0
CUST-013808,52,852.02,annual,Europe,SMB,85.25,2,3.69,13.88,5.0,1,0,245,not_due,1,1,0,0,0
CUST-011873,56,3143.91,annual,APAC,Mid-Market,100.0,3,6.9,22.88,4.83,0,0,339,not_due,1,2,0,0,0
CUST-014031,48,4153.32,annual,North America,Mid-Market,50.23,3,7.35,27.64,4.81,1,0,23,due_soon,3,0,0,0,0
CUST-014729,98,13570.65,annual,Latin America,Strategic,100.0,4,4.51,11.02,4.93,0,1,247,not_due,2,2,0,0,0
CUST-000725,32,702.65,multi_year,APAC,SMB,93.3,3,4.58,19.07,5.0,1,1,213,not_due,2,0,1,0,0
CUST-001888,36,1630.52,multi_year,Europe,SMB,32.74,2,10.61,40.87,4.19,3,3,153,not_due,1,1,0,0,1
CUST-005308,33,690.51,monthly,North America,SMB,75.27,3,7.61,31.91,4.58,1,0,277,not_due,2,1,0,0,0
CUST-005593,37,5711.64,annual,Europe,Mid-Market,100.0,3,4.73,21.33,5.0,1,0,-24,overdue,2,0,1,0,0
CUST-008757,23,1062.06,annual,Europe,SMB,73.29,0,1.37,3.28,5.0,1,0,298,not_due,0,0,0,0,0
CUST-002181,35,10479.59,annual,North America,Enterprise,52.21,9,9.55,40.84,3.81,1,1,41,due_soon,6,1,1,1,1
CUST-010406,27,664.61,annual,Latin America,SMB,79.98,4,3.16,20.12,5.0,0,1,141,not_due,2,1,0,1,0
CUST-011133,50,780.5,multi_year,Latin America,SMB,43.41,8,7.02,27.14,4.24,2,2,69,upcoming,2,4,2,0,1
CUST-008954,43,27954.95,multi_year,Latin America,Strategic,70.21,3,5.35,17.93,4.97,1,0,49,upcoming,1,2,0,0,0
CUST-010417,35,3209.08,annual,North America,Mid-Market,69.15,4,11.8,47.99,4.41,2,2,263,not_due,0,3,1,0,0
CUST-001826,27,1292.85,annual,Europe,SMB,64.47,4,3.28,15.44,4.84,0,0,55,upcoming,2,1,1,0,0
CUST-004363,75,2232.73,annual,APAC,Mid-Market,54.35,6,10.48,37.68,4.12,1,1,24,,2,3,1,0,0
CUST-007784,30,991.68,monthly,North America,SMB,64.07,6,10.65,51.29,4.52,2,0,272,not_due,3,0,3,0,0
CUST-014845,100,1671.32,annual,APAC,SMB,66.64,3,2.74,10.99,5.0,1,0,191,not_due,2,0,1,0,0
CUST-009867,72,538.09,monthly,Latin America,SMB,91.1,2,8.16,22.46,4.81,1,1,190,not_due,0,1,1,0,0
CUST-001678,32,1179.81,annual,APAC,Mid-Market,67.85,5,4.28,19.02,4.14,1,2,228,not_due,3,1,1,0,0
CUST-009801,18,763.8,monthly,Europe,SMB,57.52,7,12.72,59.39,4.21,2,2,-13,overdue,3,1,1,2,1
CUST-010608,10,17734.23,multi_year,Europe,Strategic,65.33,6,5.81,13.85,4.63,1,0,94,upcoming,5,1,0,0,0
CUST-001851,25,780.42,annual,North America,SMB,83.46,3,5.89,36.96,4.18,3,0,211,not_due,1,0,0,2,0
CUST-001573,44,2925.73,annual,Europe,Mid-Market,94.89,3,10.05,36.34,4.98,0,0,160,not_due,1,1,0,1,0
CUST-009914,65,766.13,annual,Latin America,SMB,52.34,2,6.28,18.74,4.81,0,1,101,upcoming,2,0,0,0,0
CUST-014114,27,,monthly,North America,SMB,74.78,5,16.08,58.57,3.67,6,4,113,upcoming,3,1,1,0,1
CUST-010617,72,501.17,monthly,Latin America,SMB,60.07,6,7.11,38.49,4.38,2,2,76,upcoming,3,1,0,2,1
CUST-001648,35,5452.06,monthly,APAC,Enterprise,86.67,8,6.03,36.51,4.15,0,1,186,not_due,4,0,4,0,0
CUST-007677,80,408.11,annual,Europe,SMB,100.0,2,4.2,16.04,5.0,0,1,17,due_soon,0,1,1,0,0
CUST-003406,24,14818.26,annual,APAC,Enterprise,47.78,8,12.76,49.66,3.67,4,1,99,upcoming,5,2,1,0,1
CUST-007830,48,697.56,monthly,North America,SMB,53.76,5,8.31,27.92,3.86,1,1,265,not_due,2,3,0,0,0
CUST-010450,28,555.76,annual,APAC,SMB,41.86,9,13.98,73.2,3.52,4,0,344,not_due,1,5,1,2,1
CUST-010065,19,2530.66,annual,APAC,Mid-Market,79.99,7,13.83,,4.28,3,1,72,upcoming,3,2,1,1,0
CUST-004031,42,5789.67,annual,North America,Mid-Market,71.16,4,7.01,20.81,4.19,4,3,189,not_due,2,2,0,0,1
CUST-006445,6,573.78,annual,Europe,SMB,59.81,3,3.41,18.83,4.39,0,0,56,upcoming,2,0,0,1,0
CUST-005960,26,1304.91,multi_year,APAC,SMB,97.83,0,9.41,36.05,4.83,1,0,123,not_due,0,0,0,0,0
CUST-010897,43,496.53,monthly,APAC,SMB,63.77,4,6.14,17.6,4.34,3,0,14,due_soon,3,1,0,0,0
CUST-006989,67,1013.55,annual,Latin America,SMB,52.02,5,10.45,46.02,4.51,2,0,296,not_due,3,1,1,0,0
CUST-003303,103,444.98,monthly,APAC,SMB,57.46,2,6.15,15.02,4.85,1,0,198,not_due,0,2,0,0,0
CUST-008045,8,18517.52,annual,North America,Strategic,81.39,11,8.21,33.35,3.71,3,1,200,not_due,5,4,2,0,0
CUST-006007,117,1484.96,monthly,Latin America,Mid-Market,71.11,4,7.97,32.43,5.0,0,0,237,not_due,1,3,0,0,0
CUST-000097,100,1017.97,annual,Europe,SMB,53.74,3,3.32,11.36,4.98,2,0,248,not_due,3,0,0,0,0
CUST-003141,41,913.58,annual,Europe,SMB,66.69,4,4.05,20.61,4.83,0,0,102,upcoming,1,2,1,0,0
CUST-010498,37,8924.54,multi_year,Europe,Enterprise,56.37,9,5.58,11.57,4.95,0,0,186,not_due,4,5,0,0,0
CUST-011850,23,412.81,annual,APAC,SMB,63.76,4,13.02,31.53,3.73,3,0,68,upcoming,2,2,0,0,0
CUST-005148,33,3497.52,annual,APAC,Mid-Market,73.03,0,11.03,37.97,4.69,1,0,47,upcoming,0,0,0,0,0
CUST-012591,21,3006.74,annual,North America,Mid-Market,63.28,5,11.47,35.37,4.69,1,0,57,upcoming,3,2,0,0,0
CUST-010057,63,1121.79,monthly,Europe,SMB,,7,4.75,20.51,4.3,2,1,-28,overdue,6,0,0,1,1
CUST-000399,68,5535.86,multi_year,North America,Mid-Market,65.76,6,6.8,23.58,3.68,2,1,110,upcoming,3,2,1,0,0
CUST-007266,44,868.42,multi_year,APAC,SMB,73.14,3,4.28,16.14,5.0,1,1,321,not_due,2,1,0,0,0
CUST-008802,27,446.11,monthly,Europe,SMB,91.06,1,1.75,5.69,4.92,1,0,20,due_soon,1,0,0,0,0
CUST-013781,92,2239.67,annual,Europe,Mid-Market,66.9,7,7.29,45.54,4.8,1,2,69,upcoming,3,2,0,2,0
CUST-009060,30,11251.31,multi_year,North America,Enterprise,55.7,6,5.53,21.92,4.16,4,1,54,upcoming,3,2,1,0,0
CUST-013849,49,8147.41,multi_year,Europe,Enterprise,72.33,8,12.41,47.98,5.0,0,0,206,not_due,6,0,1,1,0
CUST-004506,41,4246.37,annual,,Mid-Market,72.94,4,2.89,12.2,4.11,0,0,249,not_due,2,1,1,0,0
CUST-008532,34,1239.97,multi_year,North America,SMB,26.26,7,5.3,33.76,4.06,2,1,179,not_due,3,2,0,2,1
CUST-011936,22,3689.85,annual,APAC,Mid-Market,64.67,3,7.71,38.85,3.93,3,0,291,not_due,1,0,1,1,0
CUST-005863,55,,monthly,Europe,Mid-Market,72.26,7,5.66,15.94,4.34,2,0,12,due_soon,6,1,0,0,0
CUST-013341,43,644.09,annual,APAC,SMB,85.17,1,3.41,13.77,4.83,0,0,109,upcoming,1,0,0,0,0
CUST-000817,80,11282.01,annual,APAC,Enterprise,52.15,9,9.24,54.67,3.29,6,0,1,due_soon,3,3,2,1,1
CUST-009264,30,10671.16,annual,APAC,Enterprise,75.69,3,2.65,9.7,5.0,0,1,10,due_soon,1,2,0,0,0
CUST-001220,106,1038.49,annual,Latin America,SMB,58.31,6,11.9,50.94,,1,0,277,not_due,3,1,2,0,0
CUST-003647,54,347.28,monthly,Europe,SMB,65.43,5,5.17,17.78,4.37,3,0,306,not_due,4,1,0,0,0
CUST-011859,73,5333.51,multi_year,Europe,Mid-Market,62.86,2,3.07,6.65,5.0,0,0,301,not_due,1,1,0,0,0
CUST-010214,20,2230.63,monthly,Middle East & Africa,Mid-Market,63.03,8,7.78,29.99,4.36,1,2,362,not_due,2,4,2,0,0
CUST-011467,40,2478.73,annual,Europe,Mid-Market,96.42,1,6.4,24.91,5.0,1,0,346,not_due,1,0,0,0,0
CUST-005028,85,624.85,monthly,Middle East & Africa,SMB,66.68,7,6.16,22.04,4.77,2,0,276,not_due,4,3,0,0,0
CUST-006475,32,849.88,annual,Latin America,SMB,71.55,6,10.34,30.11,4.45,5,1,-17,overdue,2,2,2,0,1
CUST-014533,9,3773.51,annual,APAC,Mid-Market,70.01,5,4.46,13.0,4.84,2,0,30,due_soon,3,1,1,0,0
CUST-010022,33,728.96,annual,Latin America,SMB,57.36,4,9.69,33.3,,0,1,109,upcoming,3,0,0,1,0
CUST-009688,61,20084.99,monthly,North America,Enterprise,49.33,7,12.49,34.39,3.62,5,1,119,upcoming,3,4,0,0,1
CUST-014945,20,15717.13,annual,North America,Enterprise,72.42,2,12.67,44.52,5.0,1,0,22,due_soon,1,1,0,0,0
CUST-014495,27,671.2,annual,Middle East & Africa,SMB,45.13,12,10.01,33.46,2.93,5,0,354,not_due,6,3,3,0,1
CUST-014370,34,3901.03,monthly,Latin America,Enterprise,72.21,3,9.94,34.71,4.88,1,0,121,not_due,0,2,1,0,0
CUST-001234,56,2175.12,annual,Latin America,Mid-Market,74.83,2,5.31,12.51,4.04,1,0,301,not_due,0,2,0,0,0
CUST-005711,83,14910.04,multi_year,Latin America,Enterprise,76.26,6,4.05,19.26,4.66,1,0,172,not_due,4,1,1,0,0
CUST-014853,68,3793.28,monthly,APAC,Mid-Market,49.03,5,9.17,31.19,3.82,4,1,247,not_due,3,0,2,0,1
CUST-009607,120,2546.79,annual,Europe,Mid-Market,48.81,8,5.94,39.4,4.52,1,1,60,upcoming,2,3,1,2,0
CUST-002277,43,7421.95,multi_year,Europe,Mid-Market,68.02,3,16.63,46.09,4.92,0,1,-23,overdue,3,0,0,0,0
CUST-005132,38,1449.6,annual,APAC,SMB,80.6,4,9.49,63.94,4.46,2,1,53,upcoming,1,0,0,3,1
CUST-010971,44,2560.84,monthly,Europe,Mid-Market,59.39,7,9.61,38.08,4.37,1,0,282,not_due,2,3,1,1,0
CUST-005658,13,15473.92,monthly,North America,Enterprise,34.89,9,14.02,79.3,3.24,5,1,264,not_due,4,2,1,2,1
CUST-007810,32,839.69,annual,North America,SMB,70.3,1,8.76,19.84,5.0,2,1,88,upcoming,1,0,0,0,0
CUST-012986,72,18402.75,multi_year,Europe,Enterprise,74.36,8,5.64,36.75,4.29,1,1,166,not_due,4,1,2,1,0
CUST-012049,76,1438.0,multi_year,Europe,Mid-Market,75.59,1,3.94,15.49,4.7,1,0,228,not_due,1,0,0,0,0
CUST-002965,120,1921.58,annual,North America,SMB,55.28,5,4.82,32.33,4.16,2,2,59,upcoming,2,1,1,1,1
CUST-001522,16,1710.52,monthly,Europe,Mid-Market,61.1,6,6.62,33.71,4.5,3,0,147,not_due,2,3,0,1,0
CUST-003107,63,849.54,monthly,North America,SMB,52.41,1,4.64,20.72,4.28,3,0,287,not_due,0,0,1,0,0
CUST-010102,78,27815.02,annual,Europe,Enterprise,41.49,17,10.09,89.34,2.18,6,0,36,due_soon,2,5,6,4,1
CUST-003202,39,16213.43,monthly,Europe,Strategic,69.72,12,,25.79,3.63,0,0,344,not_due,6,4,2,0,0
CUST-010170,55,854.2,monthly,North America,SMB,51.71,5,7.07,30.45,4.51,2,0,167,not_due,2,2,0,1,0
CUST-010761,13,761.26,annual,Latin America,SMB,66.64,1,8.83,23.74,4.34,2,0,74,upcoming,0,1,0,0,0
CUST-013034,66,1685.21,multi_year,APAC,SMB,76.97,3,7.06,27.74,4.48,3,0,220,not_due,1,1,1,0,0
CUST-006248,19,42526.48,annual,North America,Strategic,42.45,13,6.12,33.68,3.71,4,1,85,upcoming,7,4,2,0,1
CUST-007875,79,2784.43,monthly,Middle East & Africa,Mid-Market,69.1,8,10.33,45.08,4.15,2,1,182,not_due,5,2,1,0,0
CUST-011154,57,7674.79,annual,Europe,Enterprise,68.34,4,10.83,31.21,4.58,1,0,287,not_due,2,1,0,1,0
CUST-006018,29,17204.43,,Europe,Enterprise,40.6,11,10.24,32.0,3.35,5,1,233,not_due,5,5,1,0,1
CUST-006387,80,1203.79,multi_year,Europe,SMB,81.23,2,4.91,15.59,5.0,0,0,339,not_due,0,2,0,0,0
CUST-004532,59,1528.09,multi_year,North America,SMB,72.76,7,8.35,32.84,4.71,1,0,288,not_due,5,1,1,0,0
CUST-003591,22,15801.88,monthly,North America,Enterprise,57.8,10,8.81,43.6,3.81,3,1,76,upcoming,4,4,0,2,1
CUST-001331,22,10089.81,monthly,Europe,Enterprise,45.45,6,4.11,20.44,4.43,0,1,212,not_due,1,4,1,0,0
CUST-000803,4,20586.43,annual,North America,Enterprise,80.47,7,11.02,47.19,4.59,3,0,245,not_due,4,1,1,1,0
CUST-009631,74,5889.27,annual,North America,Enterprise,62.41,7,8.45,37.73,4.07,3,1,273,not_due,3,3,1,0,0
CUST-005375,58,3227.77,annual,North America,Mid-Market,53.86,7,4.69,15.04,4.7,1,2,97,upcoming,5,2,0,0,0
CUST-014226,66,21931.75,multi_year,Europe,Strategic,61.47,12,9.96,49.24,3.88,2,1,17,due_soon,6,3,2,1,1
CUST-010582,21,3538.25,monthly,Europe,Mid-Market,62.71,2,5.25,17.82,5.0,2,1,238,not_due,1,1,0,0,0
CUST-000458,33,2247.22,annual,Europe,Mid-Market,62.56,7,15.96,38.36,4.56,3,0,40,due_soon,6,0,1,0,0
CUST-010130,100,3487.75,annual,North America,Mid-Market,79.91,2,7.48,26.01,4.9,2,0,167,not_due,1,1,0,0,0
