customer_id,account_age_months,monthly_spend,contract_type,region,customer_segment,product_usage_score,support_ticket_count,avg_response_time_hours,avg_resolution_time_hours,satisfaction_score,failed_interactions,previous_escalations,renewal_due_days,renewal_status,severity_low_count,severity_medium_count,severity_high_count,severity_critical_count,risk_label
CUST-005711,83,14910.04,multi_year,Latin America,Enterprise,76.26,6,4.05,19.26,4.66,1,0,172,not_due,4,1,1,0,0
CUST-005712,34,7272.26,annual,North America,Mid-Market,41.94,4,9.47,34.74,4.3,3,0,239,not_due,3,0,1,0,0
CUST-005713,26,27129.66,annual,North America,Strategic,59.23,8,4.8,16.64,4.84,1,0,357,not_due,5,2,1,0,0
CUST-005714,61,3278.72,annual,North America,Mid-Market,61.29,7,4.46,34.35,3.94,3,0,110,upcoming,2,2,1,2,0
CUST-005715,21,1106.28,annual,North America,SMB,47.9,4,3.84,20.24,5.0,0,1,50,upcoming,3,0,0,1,0
CUST-005716,21,859.98,monthly,North America,SMB,73.17,3,6.73,29.72,4.61,1,1,298,not_due,2,0,1,0,0
CUST-005717,35,7428.96,annual,Latin America,Enterprise,46.64,12,17.43,71.68,3.5,3,1,23,due_soon,7,1,2,2,1
CUST-005718,34,17752.7,annual,APAC,Strategic,90.8,6,2.48,11.3,4.56,2,0,66,upcoming,4,1,1,0,0
CUST-005719,110,1450.88,multi_year,North America,SMB,80.74,0,3.81,11.68,4.85,0,0,347,not_due,0,0,0,0,0
CUST-005720,75,442.38,monthly,North America,SMB,50.52,5,14.87,62.23,3.78,2,0,169,not_due,1,2,1,1,1
CUST-005721,76,11414.09,monthly,North America,Enterprise,52.94,9,4.28,16.53,4.63,1,1,161,not_due,5,3,1,0,0
CUST-005722,60,877.74,annual,North America,SMB,66.47,5,9.01,33.17,4.66,1,0,332,not_due,2,2,1,0,0
CUST-005723,35,987.61,monthly,North America,SMB,,4,5.16,16.85,4.5,1,0,179,not_due,4,0,0,0,0
CUST-005724,39,9393.0,monthly,Latin America,Enterprise,60.47,6,5.85,18.48,4.25,1,1,278,not_due,1,5,0,0,0
CUST-005725,57,14587.75,annual,North America,Enterprise,83.6,2,7.33,14.85,5.0,0,0,138,not_due,2,0,0,0,0
CUST-005726,24,7421.31,annual,Europe,Enterprise,66.42,5,14.85,55.86,4.36,2,0,6,due_soon,3,1,1,0,0
CUST-005727,23,1801.96,annual,APAC,Mid-Market,77.54,4,11.76,46.02,4.27,4,0,297,not_due,2,1,1,0,0
CUST-005728,70,567.39,annual,North America,SMB,91.21,1,18.48,62.65,5.0,0,0,18,due_soon,1,0,0,0,0
CUST-005729,63,10122.08,multi_year,APAC,Enterprise,75.28,8,7.34,20.82,4.75,2,1,363,not_due,7,0,1,0,0
CUST-005730,22,480.53,annual,APAC,SMB,48.74,7,7.48,32.36,4.1,3,3,129,,1,2,4,0,1
CUST-005731,22,946.8,annual,North America,SMB,63.38,3,5.06,12.71,4.32,2,0,40,due_soon,2,1,0,0,0
CUST-005732,23,4755.24,monthly,Latin America,Enterprise,94.54,1,7.42,24.94,4.57,0,0,343,not_due,1,0,0,0,0
CUST-005733,70,3337.55,multi_year,Europe,Mid-Market,62.98,4,3.17,18.58,4.35,1,0,180,not_due,1,1,2,0,0
CUST-005734,81,14402.02,multi_year,North America,Enterprise,40.5,9,10.67,50.59,3.21,4,0,-30,overdue,1,4,2,2,1
CUST-005735,24,700.88,monthly,APAC,SMB,45.5,5,10.56,,4.57,3,0,258,not_due,3,0,1,1,0
CUST-005736,49,17263.33,annual,APAC,Strategic,66.6,9,3.69,12.77,5.0,1,0,234,not_due,5,3,1,0,0
CUST-005737,23,3112.59,annual,North America,Mid-Market,74.83,2,9.31,24.63,4.11,5,2,200,not_due,1,1,0,0,0
CUST-005738,91,4057.09,annual,North America,Mid-Market,86.03,0,11.5,,4.82,2,0,106,upcoming,0,0,0,0,0
CUST-005739,14,7879.43,annual,Latin America,Enterprise,52.8,9,17.19,51.79,3.28,2,1,15,due_soon,3,3,2,1,1
CUST-005740,53,2187.22,monthly,APAC,Mid-Market,84.19,7,2.47,9.67,4.7,0,1,286,not_due,4,2,1,0,0
CUST-005741,35,13679.27,annual,Europe,Enterprise,78.8,11,6.99,36.32,4.69,2,0,191,not_due,6,2,3,0,0
CUST-005742,24,2971.76,multi_year,Europe,Mid-Market,89.61,3,9.51,36.55,4.65,0,0,-7,overdue,1,2,0,0,0
CUST-005743,17,11209.97,monthly,Europe,Enterprise,78.34,10,6.63,25.72,4.12,1,2,188,not_due,5,4,1,0,0
CUST-005744,21,16417.8,monthly,APAC,Enterprise,55.12,9,8.61,35.36,3.98,2,0,257,not_due,6,1,2,0,0
CUST-005745,39,3082.48,monthly,North America,Mid-Market,92.21,4,7.38,34.22,4.45,1,0,355,not_due,1,1,1,1,0
CUST-005746,29,999.33,multi_year,North America,SMB,93.92,2,8.79,29.06,5.0,0,0,347,not_due,1,1,0,0,0
CUST-005747,48,418.2,monthly,Europe,SMB,63.25,0,4.11,8.5,4.74,0,0,263,not_due,0,0,0,0,0
CUST-005748,113,14871.13,monthly,APAC,Strategic,89.6,3,17.68,71.51,5.0,0,0,60,upcoming,1,2,0,0,0
CUST-005749,73,25529.99,annual,APAC,Strategic,100.0,5,4.75,14.34,4.69,1,1,214,not_due,1,3,1,0,0
CUST-005750,70,24276.45,annual,Europe,Strategic,87.67,3,4.9,17.73,5.0,1,0,141,not_due,2,1,0,0,0
CUST-005751,69,860.23,annual,Europe,SMB,34.23,8,8.26,44.53,3.75,1,2,110,upcoming,1,5,1,1,1
CUST-005752,58,3876.38,multi_year,Europe,Mid-Market,44.44,7,6.55,29.25,,0,0,250,not_due,4,1,1,1,0
CUST-005753,80,6368.01,monthly,APAC,Enterprise,66.95,9,4.68,15.53,4.5,1,1,346,,3,5,1,0,0
CUST-005754,32,8034.82,annual,Latin America,Enterprise,51.67,7,20.17,67.95,4.12,2,0,252,not_due,2,4,1,0,0
CUST-005755,58,503.8,annual,Latin America,SMB,54.72,7,4.31,17.75,4.15,0,1,44,due_soon,3,3,1,0,0
CUST-005756,13,2013.53,monthly,Latin America,Mid-Market,66.15,8,25.37,54.13,4.32,0,0,69,upcoming,4,4,0,0,0
CUST-005757,69,853.06,multi_year,Latin America,SMB,65.78,2,3.91,12.96,5.0,0,1,63,upcoming,2,0,0,0,0
CUST-005758,47,5764.97,annual,North America,Mid-Market,81.73,4,5.12,15.91,4.46,1,0,361,not_due,1,3,0,0,0
CUST-005759,43,525.91,monthly,Europe,SMB,78.87,2,5.19,23.44,5.0,1,0,362,not_due,0,1,1,0,0
CUST-005760,22,876.41,monthly,Europe,SMB,44.67,7,6.0,24.4,4.63,2,1,129,not_due,5,2,0,0,0
CUST-005761,18,910.82,monthly,Europe,SMB,66.98,6,24.65,90.27,4.43,3,0,328,not_due,2,1,3,0,1
CUST-005762,34,9176.87,multi_year,Latin America,Enterprise,63.77,5,18.17,59.45,3.83,2,2,-21,overdue,4,1,0,0,1
CUST-005763,47,7311.7,monthly,North America,Enterprise,74.45,5,11.41,49.6,4.77,0,1,139,not_due,3,0,2,0,0
CUST-005764,74,,multi_year,North America,Strategic,72.49,9,14.27,40.39,4.35,2,1,47,upcoming,4,4,1,0,0
CUST-005765,80,1796.41,monthly,North America,Mid-Market,78.03,4,15.01,54.25,4.51,0,0,88,upcoming,3,1,0,0,0
CUST-005766,97,3316.57,multi_year,North America,Mid-Market,70.85,5,10.08,45.28,3.97,3,0,-3,overdue,4,0,1,0,0
CUST-005767,75,741.84,multi_year,Europe,SMB,98.84,0,5.15,11.04,5.0,1,0,66,upcoming,0,0,0,0,0
CUST-005768,61,2221.8,monthly,North America,Mid-Market,66.57,7,7.24,27.61,4.22,1,1,240,not_due,4,2,1,0,0
CUST-005769,18,685.39,monthly,North America,SMB,36.05,5,11.97,29.91,3.84,3,2,114,upcoming,2,2,1,0,1
CUST-005770,43,21848.27,multi_year,Europe,Enterprise,81.63,8,20.52,54.73,4.33,1,1,238,not_due,2,5,1,0,0
CUST-005771,97,7310.26,monthly,Europe,Enterprise,56.9,10,6.74,40.51,3.81,1,1,3,due_soon,2,5,2,1,1
CUST-005772,113,17246.86,monthly,Europe,Enterprise,27.61,5,3.61,32.15,4.22,2,0,100,upcoming,0,3,0,2,1
CUST-005773,17,1577.42,multi_year,North America,SMB,66.48,5,10.27,38.16,4.49,2,1,167,not_due,2,2,1,0,0
CUST-005774,35,2762.98,multi_year,Middle East & Africa,Mid-Market,81.39,4,11.08,42.06,4.49,2,0,200,not_due,1,1,2,0,0
CUST-005775,100,805.18,annual,North America,SMB,80.21,4,3.76,12.04,4.2,2,0,361,not_due,2,2,0,0,0
CUST-005776,82,1019.81,multi_year,APAC,SMB,83.34,6,18.0,50.13,4.22,2,0,148,not_due,2,3,1,0,0
CUST-005777,46,8405.3,annual,Latin America,Enterprise,,4,7.94,33.08,4.93,1,0,-11,overdue,3,1,0,0,0
CUST-005778,54,1680.02,annual,Latin America,Mid-Market,60.71,3,9.55,22.79,4.04,4,2,28,due_soon,2,1,0,0,1
CUST-005779,59,8436.74,annual,Europe,Enterprise,51.61,4,11.72,50.42,4.52,3,2,200,not_due,1,1,2,0,0
CUST-005780,83,562.6,annual,North America,SMB,81.29,3,8.44,33.03,4.71,1,0,19,due_soon,3,0,0,0,0
CUST-005781,82,40984.72,annual,APAC,Strategic,82.94,9,8.72,26.42,4.03,2,2,307,not_due,4,5,0,0,0
CUST-005782,37,26463.1,annual,Europe,Strategic,60.97,4,4.22,14.82,4.85,0,0,264,not_due,3,1,0,0,0
CUST-005783,97,,multi_year,APAC,Mid-Market,97.08,0,10.85,33.77,4.42,0,0,78,upcoming,0,0,0,0,0
CUST-005784,103,8613.26,annual,Europe,Enterprise,82.44,7,5.02,21.05,4.97,1,0,163,not_due,5,1,1,0,0
CUST-005785,40,548.48,annual,Latin America,SMB,82.66,2,11.27,41.95,4.92,0,1,289,not_due,2,0,0,0,0
CUST-005786,100,,annual,Latin America,Enterprise,66.65,9,9.46,48.46,4.18,1,1,74,upcoming,1,4,4,0,0
CUST-005787,40,7964.31,monthly,APAC,Enterprise,96.18,2,4.38,10.63,4.85,2,1,239,not_due,0,2,0,0,0
CUST-005788,68,8957.37,monthly,Middle East & Africa,Enterprise,48.25,10,4.53,24.75,4.4,0,0,7,due_soon,2,5,3,0,0
CUST-005789,108,22481.63,multi_year,Europe,Enterprise,35.82,14,15.13,,4.01,2,0,331,not_due,5,4,4,1,1
CUST-005790,89,4693.02,annual,North America,Mid-Market,82.49,3,9.48,36.91,4.56,2,1,33,due_soon,2,0,1,0,0
CUST-005791,29,12459.02,annual,APAC,Enterprise,83.43,8,14.06,59.81,4.1,2,1,48,upcoming,4,3,0,1,0
CUST-005792,58,14360.37,annual,APAC,Enterprise,81.53,3,3.36,6.91,5.0,2,0,168,not_due,2,1,0,0,0
CUST-005793,64,1012.99,multi_year,Europe,SMB,93.18,1,0.64,2.36,5.0,0,0,124,not_due,0,1,0,0,0
CUST-005794,53,603.38,annual,North America,SMB,86.75,2,9.0,36.94,4.94,0,0,266,not_due,1,1,0,0,0
CUST-005795,31,10989.93,monthly,Europe,Enterprise,82.64,12,5.2,29.27,4.0,1,0,-2,overdue,4,6,1,1,1
CUST-005796,30,2811.22,annual,North America,Mid-Market,73.8,4,12.91,29.99,4.44,0,0,-22,overdue,1,2,1,0,0
CUST-005797,41,2855.29,annual,APAC,Mid-Market,73.82,5,11.51,23.28,4.56,2,2,271,not_due,2,3,0,0,0
CUST-005798,18,4529.29,monthly,Latin America,Enterprise,64.64,4,5.18,24.99,4.99,1,0,340,not_due,1,2,1,0,0
CUST-005799,63,5305.2,annual,North America,Mid-Market,85.53,2,6.74,21.84,5.0,2,1,123,not_due,1,1,0,0,0
CUST-005800,12,3065.84,monthly,APAC,Mid-Market,50.43,6,15.11,70.46,3.33,4,3,320,not_due,1,2,3,0,1
CUST-005801,118,1735.38,monthly,North America,Mid-Market,59.88,8,5.18,20.86,4.73,1,0,280,not_due,2,4,2,0,0
CUST-005802,45,,multi_year,Europe,Mid-Market,54.26,6,8.75,35.09,4.19,2,0,10,due_soon,2,2,2,0,0
CUST-005803,30,14234.23,multi_year,Latin America,Enterprise,83.22,5,17.24,75.62,4.71,1,0,-24,overdue,2,2,1,0,0
CUST-005804,21,3432.87,annual,North America,Mid-Market,95.09,4,6.68,19.19,4.71,1,0,271,not_due,2,1,1,0,0
CUST-005805,85,2781.38,monthly,North America,Mid-Market,48.32,6,5.1,20.65,4.25,1,0,-6,overdue,4,2,0,0,0
CUST-005806,59,14947.7,multi_year,Middle East & Africa,Enterprise,44.25,13,17.53,99.98,3.41,4,1,151,not_due,3,3,6,1,1
CUST-005807,53,10747.8,annual,North America,Enterprise,66.09,5,6.8,21.66,4.06,3,1,34,due_soon,3,0,2,0,0
CUST-005808,59,13934.94,multi_year,North America,Enterprise,77.41,9,11.2,57.48,,2,0,76,upcoming,3,2,2,2,0
CUST-005809,60,892.01,monthly,Europe,SMB,59.4,5,2.36,5.0,4.83,0,0,133,not_due,1,4,0,0,0
CUST-005810,63,6513.49,monthly,North America,Enterprise,41.68,7,10.45,47.08,4.31,0,0,-24,overdue,5,1,1,0,0
CUST-005811,57,2840.86,annual,North America,Mid-Market,85.81,4,5.96,18.95,4.76,0,1,-19,overdue,2,2,0,0,0
CUST-005812,69,533.28,multi_year,APAC,SMB,77.78,1,2.31,8.7,5.0,0,0,320,not_due,0,1,0,0,0
CUST-005813,61,5088.19,monthly,Europe,Mid-Market,92.71,5,4.12,14.86,4.42,2,0,359,not_due,3,1,1,0,0
CUST-005814,13,8779.94,monthly,Europe,Enterprise,78.6,6,7.78,45.51,4.43,2,2,224,not_due,3,1,1,1,0
CUST-005815,28,4207.39,annual,APAC,Mid-Market,52.74,6,4.29,10.11,4.76,0,0,277,not_due,3,3,0,0,0
CUST-005816,28,9563.68,multi_year,North America,Enterprise,80.22,2,16.59,61.03,4.09,3,2,-16,overdue,0,1,1,0,1
CUST-005817,30,1334.25,annual,Europe,SMB,77.16,3,15.62,59.92,4.61,1,0,246,not_due,1,2,0,0,0
CUST-005818,23,788.11,multi_year,Middle East & Africa,SMB,99.81,0,9.66,22.23,5.0,0,0,138,not_due,0,0,0,0,0
CUST-005819,55,1248.86,annual,APAC,SMB,57.28,5,8.45,27.76,4.62,4,1,115,upcoming,2,2,1,0,0
CUST-005820,71,3755.0,multi_year,Europe,Mid-Market,50.82,6,5.82,28.88,4.47,1,1,194,not_due,5,0,0,1,0
CUST-005821,15,7481.06,annual,Europe,Enterprise,67.61,2,4.74,18.73,4.93,3,0,336,not_due,0,2,0,0,0
CUST-005822,24,9243.53,monthly,Latin America,Enterprise,58.69,7,14.97,40.91,4.54,0,0,186,not_due,5,0,2,0,0
CUST-005823,17,11036.34,annual,Europe,Enterprise,63.24,12,10.02,44.47,4.19,1,1,250,not_due,6,2,3,1,0
CUST-005824,11,638.99,annual,North America,SMB,72.72,2,2.04,4.12,4.59,1,0,65,upcoming,2,0,0,0,0
CUST-005825,48,500.45,annual,Europe,SMB,19.3,6,7.96,36.24,4.01,3,0,278,not_due,3,2,1,0,0
CUST-005826,12,855.12,monthly,North America,SMB,42.8,6,4.64,11.69,3.83,4,1,83,upcoming,3,3,0,0,1
CUST-005827,46,2662.83,annual,Middle East & Africa,Mid-Market,69.14,2,5.01,19.72,4.76,0,1,28,due_soon,2,0,0,0,0
CUST-005828,53,1023.24,multi_year,APAC,SMB,70.61,2,9.62,33.48,3.82,4,0,166,not_due,1,0,1,0,0
CUST-005829,45,3568.73,annual,Europe,Mid-Market,100.0,2,6.53,23.78,5.0,0,0,90,upcoming,1,0,1,0,0
CUST-005830,45,13668.37,multi_year,North America,Enterprise,72.2,8,9.82,55.74,4.0,4,1,245,not_due,2,3,2,1,1
CUST-005831,42,2840.15,annual,Latin America,Mid-Market,43.97,3,12.72,44.36,,1,1,191,not_due,2,1,0,0,0
CUST-005832,74,872.58,monthly,Europe,SMB,50.2,5,8.56,36.97,3.61,1,1,290,not_due,2,0,2,1,1
CUST-005833,103,579.91,monthly,APAC,SMB,78.88,3,7.84,16.15,4.29,3,1,73,upcoming,1,2,0,0,0
CUST-005834,55,3512.43,annual,APAC,Mid-Market,62.7,5,8.03,27.19,4.22,4,0,280,not_due,3,1,1,0,0
CUST-005835,29,2365.26,monthly,Latin America,Mid-Market,27.43,15,14.94,104.42,2.24,7,0,263,not_due,4,2,7,2,1
CUST-005836,24,1259.54,annual,Europe,SMB,78.33,5,11.31,44.61,,2,0,344,not_due,3,0,2,0,0
CUST-005837,12,4521.99,annual,APAC,Enterprise,86.49,10,9.96,40.12,4.36,1,1,241,not_due,5,5,0,0,0
CUST-005838,92,3096.74,annual,North America,Mid-Market,65.18,4,4.51,18.08,4.19,3,3,129,not_due,0,2,2,0,1
CUST-005839,39,3955.03,multi_year,Middle East & Africa,Mid-Market,62.68,5,12.29,28.1,4.68,0,0,296,not_due,3,2,0,0,0
CUST-005840,40,2368.33,multi_year,North America,SMB,86.47,1,3.77,19.41,4.96,0,0,277,not_due,0,0,1,0,0
CUST-005841,47,1308.21,annual,Europe,SMB,33.12,9,3.66,14.98,4.55,1,1,249,not_due,6,3,0,0,0
CUST-005842,34,1027.81,monthly,Europe,SMB,74.87,1,5.13,20.87,5.0,1,0,103,upcoming,1,0,0,0,0
CUST-005843,52,1276.42,monthly,Latin America,SMB,62.69,8,10.31,45.09,3.9,2,1,231,not_due,3,3,2,0,1
CUST-005844,54,3481.68,annual,North America,Mid-Market,82.03,3,1.33,12.76,5.0,0,0,102,upcoming,1,1,0,1,0
CUST-005845,58,7247.76,annual,North America,Mid-Market,47.77,12,8.21,21.52,3.91,2,0,304,not_due,9,2,1,0,0
CUST-005846,17,10331.37,annual,Latin America,Enterprise,66.02,7,6.48,,3.92,0,0,258,not_due,3,1,2,1,0
CUST-005847,9,19663.98,annual,North America,Strategic,87.55,7,8.78,26.72,4.18,2,1,38,due_soon,5,1,1,0,0
CUST-005848,72,532.27,annual,North America,SMB,76.34,3,11.4,38.45,4.24,1,0,231,not_due,2,1,0,0,0
CUST-005849,39,687.5,monthly,North America,SMB,19.6,7,5.49,29.76,3.92,1,2,36,due_soon,3,1,2,1,1
CUST-005850,27,7998.92,monthly,Latin America,Enterprise,76.51,5,5.23,16.13,4.94,1,1,182,not_due,2,2,1,0,0
CUST-005851,77,23058.58,annual,Europe,Strategic,89.13,6,2.62,14.38,4.07,2,2,149,not_due,3,2,0,1,0
CUST-005852,27,12266.41,multi_year,APAC,Enterprise,79.19,7,7.74,21.77,4.05,1,1,345,not_due,4,2,1,0,0
CUST-005853,26,1272.27,annual,Latin America,SMB,68.21,2,3.83,14.95,4.66,1,0,-6,overdue,1,0,1,0,0
CUST-005854,32,673.38,annual,Latin America,SMB,84.1,3,5.31,15.11,5.0,0,2,308,not_due,0,2,1,0,0
CUST-005855,29,1707.35,annual,Europe,SMB,69.12,4,4.05,14.87,4.91,2,0,32,due_soon,2,1,1,0,0
CUST-005856,29,15298.63,annual,North America,Enterprise,36.78,9,5.39,26.46,4.29,2,0,361,not_due,4,4,1,0,0
CUST-005857,68,3299.07,monthly,APAC,Mid-Market,49.52,10,7.53,36.54,4.31,3,1,-25,overdue,2,5,3,0,1
CUST-005858,96,2127.12,monthly,APAC,Mid-Market,88.32,2,4.08,8.95,5.0,0,0,363,not_due,2,0,0,0,0
CUST-005859,23,2726.49,monthly,North America,Mid-Market,57.99,10,13.45,76.3,3.41,6,2,334,not_due,5,1,3,1,1
CUST-005860,46,520.16,monthly,Latin America,SMB,65.96,3,7.99,24.76,4.34,0,0,306,not_due,1,2,0,0,0
CUST-005861,30,2713.41,monthly,North America,Mid-Market,33.62,5,10.14,25.53,4.14,3,2,360,not_due,3,2,0,0,1
CUST-005862,81,1092.32,annual,Europe,SMB,76.21,3,5.28,20.12,4.3,2,0,199,not_due,2,1,0,0,0
CUST-005863,55,,monthly,Europe,Mid-Market,72.26,7,5.66,15.94,4.34,2,0,12,due_soon,6,1,0,0,0
CUST-005864,46,14757.43,monthly,Latin America,Enterprise,100.0,7,5.88,11.82,5.0,1,0,204,not_due,5,2,0,0,0
CUST-005865,66,2204.22,monthly,North America,Mid-Market,75.72,4,5.88,25.68,4.8,0,0,346,not_due,1,2,1,0,0
CUST-005866,77,682.56,monthly,Europe,SMB,78.45,2,6.12,29.22,4.59,2,0,44,due_soon,0,1,1,0,0
CUST-005867,65,11830.68,monthly,Europe,Enterprise,31.08,7,4.03,8.58,3.85,2,0,136,not_due,2,5,0,0,0
CUST-005868,64,7024.95,monthly,Middle East & Africa,Enterprise,52.51,8,6.96,38.48,3.81,1,1,329,not_due,4,2,1,1,0
CUST-005869,102,439.57,monthly,Europe,SMB,97.99,2,12.35,29.9,5.0,0,0,114,upcoming,1,1,0,0,0
CUST-005870,57,1399.54,multi_year,Europe,SMB,87.39,8,14.45,37.87,3.98,3,0,330,not_due,5,1,2,0,0
CUST-005871,26,1481.65,monthly,Latin America,Mid-Market,70.22,8,7.37,29.72,4.11,1,1,256,not_due,6,1,1,0,0
CUST-005872,49,652.03,monthly,APAC,SMB,93.11,3,6.01,26.4,4.61,2,0,175,not_due,2,0,1,0,0
CUST-005873,35,1708.86,annual,North America,SMB,52.75,3,12.77,31.22,4.79,1,0,203,not_due,0,2,1,0,0
CUST-005874,98,943.91,monthly,North America,SMB,68.58,5,8.13,29.34,4.99,0,0,224,not_due,1,4,0,0,0
CUST-005875,37,968.94,annual,APAC,SMB,75.39,4,8.11,41.4,5.0,0,0,-21,overdue,2,0,2,0,0
CUST-005876,37,5475.61,annual,Europe,Mid-Market,64.83,5,3.8,11.01,5.0,1,0,-28,overdue,3,2,0,0,0
CUST-005877,41,4191.62,multi_year,North America,Mid-Market,47.91,13,10.93,34.73,3.24,2,0,44,due_soon,6,5,2,0,1
CUST-005878,53,1199.94,multi_year,Europe,SMB,97.49,2,2.86,9.81,5.0,0,0,163,not_due,2,0,0,0,0
CUST-005879,31,7708.81,annual,Latin America,Enterprise,68.68,5,,34.09,4.79,3,1,336,not_due,3,0,2,0,0
CUST-005880,31,796.76,monthly,APAC,SMB,69.64,3,3.56,18.21,5.0,0,0,291,not_due,2,0,1,0,0
CUST-005881,26,556.73,annual,Europe,SMB,55.39,4,9.91,41.27,4.41,1,0,132,not_due,0,2,2,0,0
CUST-005882,93,549.14,monthly,North America,SMB,49.77,8,3.58,11.33,4.65,1,0,233,not_due,4,4,0,0,0
CUST-005883,62,11892.72,annual,North America,Enterprise,61.39,5,6.27,24.8,4.35,3,4,19,due_soon,2,3,0,0,1
CUST-005884,39,19707.16,monthly,Middle East & Africa,Strategic,62.15,12,6.94,37.32,3.67,3,0,246,not_due,6,4,1,1,1
CUST-005885,33,5624.06,annual,APAC,Mid-Market,86.07,2,3.02,15.4,5.0,1,0,142,not_due,0,1,1,0,0
CUST-005886,25,548.01,monthly,North America,SMB,68.58,7,7.63,47.22,4.61,0,0,102,upcoming,2,2,2,1,0
CUST-005887,36,765.08,annual,APAC,SMB,50.21,4,11.32,40.85,4.27,0,0,80,upcoming,0,2,2,0,0
CUST-005888,40,809.91,monthly,North America,SMB,36.48,9,4.75,19.18,4.06,2,0,293,not_due,8,1,0,0,0
CUST-005889,82,7315.34,annual,Europe,Enterprise,82.97,7,5.41,15.14,4.57,2,0,292,not_due,4,2,1,0,0
CUST-005890,24,738.0,annual,North America,SMB,84.78,3,6.94,26.84,4.34,2,0,42,due_soon,1,1,1,0,0
CUST-005891,51,10378.78,annual,Latin America,Strategic,65.82,7,7.12,35.42,4.6,2,0,295,not_due,2,4,0,1,0
CUST-005892,61,2772.25,monthly,APAC,Mid-Market,51.33,2,2.8,10.71,4.65,0,0,-24,overdue,1,1,0,0,0
CUST-005893,29,1955.41,monthly,Europe,Mid-Market,62.93,4,18.44,69.76,4.12,4,1,56,upcoming,3,0,1,0,1
CUST-005894,15,20027.31,multi_year,Europe,Enterprise,73.01,8,7.11,33.69,4.58,1,1,156,not_due,6,1,1,0,0
CUST-005895,50,764.43,annual,Latin America,SMB,71.78,4,6.85,36.12,5.0,0,0,98,upcoming,3,0,0,1,0
CUST-005896,25,11015.39,annual,North America,Enterprise,85.19,3,3.21,15.85,4.52,2,0,70,upcoming,1,1,1,0,0
CUST-005897,55,737.64,annual,North America,SMB,83.82,0,4.39,15.5,5.0,0,0,309,not_due,0,0,0,0,0
CUST-005898,51,9332.3,annual,Latin America,Enterprise,81.76,8,6.01,22.68,3.94,3,0,184,not_due,6,2,0,0,0
CUST-005899,73,2289.08,annual,Latin America,Mid-Market,49.74,7,11.01,65.36,4.35,3,0,307,not_due,1,0,4,2,1
CUST-005900,76,892.02,monthly,North America,SMB,70.97,5,12.56,30.66,4.54,1,0,219,not_due,4,1,0,0,0
CUST-005901,16,17415.04,annual,North America,Enterprise,72.71,9,8.21,49.87,4.31,2,0,284,not_due,2,3,3,1,0
CUST-005902,61,604.09,annual,APAC,SMB,45.25,10,5.84,39.63,3.8,1,0,299,not_due,5,1,3,1,0
CUST-005903,54,640.82,monthly,North America,SMB,55.65,7,8.96,34.99,4.13,1,1,162,not_due,4,2,1,0,0
CUST-005904,53,16708.4,annual,Europe,Enterprise,75.45,5,4.34,22.43,4.38,1,1,247,not_due,2,1,2,0,0
CUST-005905,77,3684.4,monthly,APAC,Mid-Market,37.94,5,18.21,68.82,3.85,2,0,47,upcoming,2,1,1,1,1
CUST-005906,26,6075.88,monthly,Europe,Enterprise,51.91,4,13.02,51.97,4.19,0,1,174,not_due,3,0,0,1,0
CUST-005907,76,3023.11,multi_year,Europe,Mid-Market,73.6,7,16.18,43.3,3.7,4,1,365,not_due,7,0,0,0,0
CUST-005908,61,2690.52,multi_year,APAC,Mid-Market,64.85,4,3.75,9.84,4.34,3,2,222,not_due,0,4,0,0,0
CUST-005909,15,560.69,monthly,Latin America,SMB,80.38,5,9.21,35.53,5.0,0,2,-1,overdue,2,1,2,0,0
CUST-005910,32,487.26,annual,APAC,SMB,79.57,5,4.17,14.91,4.26,1,2,-16,overdue,3,1,1,0,0
CUST-005911,46,19909.15,monthly,Europe,Strategic,43.79,9,15.86,77.69,3.21,4,2,137,not_due,3,4,1,1,1
CUST-005912,16,704.33,annual,Middle East & Africa,SMB,52.35,6,11.76,50.48,3.76,1,0,39,due_soon,2,2,2,0,0
CUST-005913,60,2674.77,annual,Europe,Mid-Market,86.41,4,,18.82,4.0,1,1,116,upcoming,3,0,1,0,0
CUST-005914,77,981.57,annual,North America,SMB,76.7,5,,16.33,4.84,1,2,-1,overdue,4,0,1,0,0
CUST-005915,69,981.02,annual,North America,SMB,17.98,9,12.09,42.88,3.45,5,0,-26,overdue,3,5,1,0,1
CUST-005916,65,3174.2,annual,North America,Mid-Market,91.24,3,3.46,14.5,4.38,2,1,167,not_due,2,1,0,0,0
CUST-005917,34,25409.78,multi_year,North America,Enterprise,72.26,7,15.39,63.15,4.83,1,1,124,not_due,4,1,1,1,0
CUST-005918,60,6559.81,monthly,APAC,Enterprise,61.37,11,5.62,30.61,4.4,1,0,275,not_due,6,3,0,2,1
CUST-005919,100,9304.99,monthly,North America,Enterprise,46.95,6,10.87,38.88,4.29,0,0,-17,overdue,1,3,1,1,0
CUST-005920,21,713.4,annual,Europe,SMB,88.47,2,7.27,20.03,4.6,1,0,294,not_due,2,0,0,0,0
CUST-005921,19,3471.23,annual,Latin America,Mid-Market,75.84,8,6.89,23.04,4.78,0,1,117,upcoming,3,3,2,0,0
CUST-005922,25,504.98,monthly,North America,SMB,59.7,7,7.27,29.05,4.13,0,1,17,due_soon,4,2,1,0,0
CUST-005923,44,11375.3,annual,Europe,Enterprise,20.4,11,12.72,66.5,2.86,6,1,290,not_due,7,0,3,1,1
